FID	id	secteur	commune	antenne_mairie	adresse	perimetre_pave	type_dechet_code	type_dechet	type_conteneur_code	type_conteneur	volume_m3	marque	modele	modele_info_sup	type_avaloir	type_collecteur	nom_collecteur	etat	etat_info_sup	date_info_etat	date_instal_conteneur_sup	type_installation	date_renouvellement_materiel	x_longitude	y_latitude	geom
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3795	5399	Sud	Echirolles		36 Rue des Grottes de la Luire	La Luire	OMR	ordures ménagères résiduelles	CE	enterré	5	Citec	Evolution L	Tulip G5	double tambour			Bon			2018-09-24			5.698848	45.143982	POINT (5.698847657074143 45.14398242214514)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3796	5136	Sud	Echirolles		4 Rue Albert Einstein (Bâtiment B)	Village 2	CS	collecte sélective	CE	enterré	5	Citec						Sale						5.715685	45.139758	POINT (5.715685110201139 45.139758178121845)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3797	5135	Sud	Echirolles		4 Rue Albert Einstein (Bâtiment B)	Village 2	OMR	ordures ménagères résiduelles	CE	enterré	5	Citec			double tambour			Sale			2011-06			5.715661	45.139759	POINT (5.715661165602958 45.13975859505412)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3798	107	Sud	Echirolles		4 Rue des Grottes de la Luire		VER	verre	CE	enterré	4	Citec					2018-09-24	Bon	Citec__4_E_k				2018-09-24	5.700105	45.147158	POINT (5.700104539038979 45.14715833846675)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3799	5398	Sud	Echirolles		40 Rue des Grottes de la Luire	La Luire	CS	collecte sélective	CE	enterré	5	Citec	Evolution L	Tulip G5				Sale			2018-09-24			5.698732	45.143677	POINT (5.698732061414239 45.143677386099625)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_379a	63	Sud	Echirolles		40-42 Avenue de Grugliasco / Rue Antoine Polotti		VER	verre	CA	aérien	4	Citec	Cyclea					Sale	Citec_Cyclea_4_A_c					5.721351	45.148737	POINT (5.721350679483267 45.148736633212984)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_379b	5397	Sud	Echirolles		40 Rue des Grottes de la Luire	La Luire	OMR	ordures ménagères résiduelles	CE	enterré	5	Citec	Evolution L	Tulip G5	double tambour			Bon			2018-09-24			5.698724	45.143658	POINT (5.698723669789481 45.14365804385361)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_379c	5134	Sud	Echirolles		4-6-8 Rue Galilée (Bâtiment F)	Village 2	CS	collecte sélective	CE	enterré	5	Citec						Sale						5.715123	45.139832	POINT (5.715122617383224 45.139832381949425)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_379d	5133	Sud	Echirolles		4-6-8 Rue Galilée (Bâtiment F)	Village 2	OMR	ordures ménagères résiduelles	CE	enterré	5	Citec			double tambour			Sale			2011-06			5.715124	45.139854	POINT (5.71512426059899 45.13985410179388)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_379e	110	Sud	Echirolles		44 Avenue Danielle Casanova (vers intersection Rue Jean Moulin)		VER	verre	CA	aérien	3	UTPM	Ecobox					Sale	UTPM_Ecobox_3_A_c					5.699653	45.141962	POINT (5.699652931634208 45.14196180786228)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_379f	5151	Sud	Echirolles		5 Rue Galilée (Tour 3)	Village 2	CS	collecte sélective	CE	enterré	5	Citec						Sale						5.715117	45.13915	POINT (5.715117252015956 45.139149592039395)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37a0	5152	Sud	Echirolles		5 Rue Galilée (Tour 3)	Village 2	OMR	ordures ménagères résiduelles	CE	enterré	5	Citec			double tambour			Sale			2011-09			5.715115	45.13912	POINT (5.715115440768811 45.13911999956398)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37a1	5394	Sud	Echirolles		5-7 Rue de Vassieux	La Luire	CS	collecte sélective	CE	enterré	5	Citec	Evolution L	Tulip G5	double tambour			Sale			2018-09-24			5.699357	45.14345	POINT (5.699356993359027 45.14345014721117)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37a2	5393	Sud	Echirolles		5-7 Rue de Vassieux	La Luire	OMR	ordures ménagères résiduelles	CE	enterré	5	Citec	Evolution L	Tulip G5	double tambour			Bon			2018-09-24			5.699389	45.143444	POINT (5.699388940384627 45.14344450823929)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37a3	5414	Sud	Echirolles		5-7 Rue des Grottes de la Luire	La Luire	CS	collecte sélective	CE	enterré	5	Citec	Evolution L	Tulip G5				Bon			2018-09-24			5.700567	45.147228	POINT (5.700566936277841 45.147227911029916)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37a4	5413	Sud	Echirolles		5-7 Rue des Grottes de la Luire	La Luire	OMR	ordures ménagères résiduelles	CE	enterré	5	Citec	Evolution L	Tulip G5	double tambour			Bon			2018-09-24			5.700533	45.147234	POINT (5.700532691941158 45.14723360448199)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37a5	5162	Sud	Echirolles		6 Rue Denis Papin (Tour 5)	Village 2	CS	collecte sélective	CE	enterré	5	Citec						Sale						5.714554	45.137944	POINT (5.714554336807079 45.1379444279455)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37a6	5161	Sud	Echirolles		6 Rue Denis Papin (Tour 5)	Village 2	OMR	ordures ménagères résiduelles	CE	enterré	5	Citec			double tambour			Sale			2012-08			5.71451	45.137945	POINT (5.714509613498784 45.13794495036994)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37a7	102	Sud	Echirolles		57-61 Cours Jean Jaurès / vers Bar Le Vincennes / face parking Casino		VER	verre	CA	aérien	4	Citec	Cyclea Max					Bon	Citec_Cyclea Max_4_A_c					5.706779	45.15118	POINT (5.7067794054700585 45.15117957761086)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37a8	1249	Sud	Echirolles		6 Cours Jean Jaurès / parking Lidl		VER	verre	CA	aérien	0	UTPM	Ecobox					Sale	UTPM_Ecobox_0_A_c		2016-06-03			5.70861	45.157694	POINT (5.708610108313574 45.15769452018956)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37ab	5146	Sud	Echirolles		6 Rue Nicéphore Niepce (Tour 2)	Village 2	CS	collecte sélective	CE	enterré	5	Citec						Sale						5.716344	45.1393	POINT (5.716343677247748 45.13929974361279)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37ad	5145	Sud	Echirolles		6 Rue Nicéphore Niepce (Tour 2)	Village 2	OMR	ordures ménagères résiduelles	CE	enterré	5	Citec			double tambour			Sale			2011-09			5.716345	45.139319	POINT (5.716344851396003 45.139319072343966)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37ae	5166	Sud	Echirolles		7-13 Rue Galilée (Bâtiment E)	Village 2	CS	collecte sélective	CE	enterré	5	Citec						Bon						5.715145	45.13816	POINT (5.715144914842048 45.138160496114615)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37af	5165	Sud	Echirolles		7-13 Rue Galilée (Bâtiment E)	Village 2	OMR	ordures ménagères résiduelles	CE	enterré	5	Citec			double tambour			Sale			2013-01			5.715148	45.138193	POINT (5.715147830828621 45.138193483868676)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37b1	5410	Sud	Echirolles		8-10 Rue des Grottes de la Luire	La Luire	CS	collecte sélective	CE	enterré	5	Citec	Evolution L	Tulip G5				Sale			2018-09-24			5.699818	45.14644	POINT (5.6998176224272346 45.146439547256065)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37b2	5409	Sud	Echirolles		8-10 Rue des Grottes de la Luire	La Luire	OMR	ordures ménagères résiduelles	CE	enterré	5	Citec	Evolution L	Tulip G5	double tambour			Sale			2018-09-24			5.69981	45.146417	POINT (5.699809655032211 45.146416937489846)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37b3	115	Sud	Echirolles		84 Cours Jean Jaurès (commerces) / Rue Paul Monval		VER	verre	CA	aérien	3	Citec	Cyclea					Sale	Citec_Cyclea_3_A_c					5.704312	45.14489	POINT (5.704311696384706 45.1448897836613)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37b4	118	Sud	Echirolles		9 Avenue Danielle Casanova / Rue Gabriel Péri		VER	verre	CA	aérien	4	Citec	Cyclea					Sale	Citec_Cyclea_4_A_c					5.701626	45.147684	POINT (5.701625765172522 45.14768392156862)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37b9	5164	Sud	Echirolles		9 Rue Denis Papin (Tour 4)	Village 2	CS	collecte sélective	CE	enterré	5	Citec						Sale						5.715238	45.13766	POINT (5.715237823462416 45.137659666231436)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37ba	5163	Sud	Echirolles		9 Rue Denis Papin (Tour 4)	Village 2	OMR	ordures ménagères résiduelles	CE	enterré	5	Citec			double tambour			Sale			2012-08			5.715196	45.137685	POINT (5.71519575317509 45.13768498756835)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37bb	5396	Sud	Echirolles		9-11 Rue de Vassieux	La Luire	CS	collecte sélective	CE	enterré	5	Citec	Evolution L	Tulip G5				Bon			2018-09-24			5.698823	45.14356	POINT (5.698822614945015 45.1435604501348)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37bc	5395	Sud	Echirolles		9-11 Rue de Vassieux	La Luire	OMR	ordures ménagères résiduelles	CE	enterré	5	Citec	Evolution L	Tulip G5	double tambour			Bon			2018-09-24			5.698858	45.143554	POINT (5.698857975544377 45.143553918673376)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37bd	1271	Sud	Echirolles		96-98 Cours Jean Jaurès / Rue Louise Michel		VER	verre	CA	aérien	3	Quadria	Linéance					Sale	Quadria_Linéance_3_A_c		2017-12-13			5.703609	45.142609	POINT (5.703609209805355 45.1426085983574)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37be	112	Sud	Echirolles		Avenue André Donini / Rue de l'Atlas / Viscose		VER	verre	CA	aérien	3	Citec	Cyclea	Citec 3m3 crochet /// Citec Cyclé 3m3 crochet				Sale	EcoVert_Inconnu_3_A_c				2018-04-19 /// 2018-10-22	5.699554	45.150024	POINT (5.699554040817388 45.15002390820588)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_37bf	71	Sud	Echirolles		Avenu Frédéric Joliot Curie / Gymnase		VER	verre	CA	aérien	3	Quadria	Linéance	Quadria 3m3 Crochet			2017-12-13 / 2013-10-14	Bon	Quadria_Lineance_3_A_c				2017-12-13 / 2013-10-14	5.735709	45.144015	POINT (5.735709303157865 45.14401500389604)
