FID	id	secteur	commune	antenne_mairie	adresse	perimetre_pave	type_dechet_code	type_dechet	type_conteneur_code	type_conteneur	volume_m3	marque	modele	modele_info_sup	type_avaloir	type_collecteur	nom_collecteur	etat	etat_info_sup	date_info_etat	date_instal_conteneur_sup	type_installation	date_renouvellement_materiel	x_longitude	y_latitude	geom
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3697	752	Nord-Ouest	Saint-Egrève		Rue de l'Industrie / Rue Astérix A1		VER	verre	CA	aérien	3	Alpes Composites	Inconnu					Bon	Alpes Composites_Inconnu_3_A_c					5.682018	45.220596	POINT (5.682018092505048 45.22059570527379)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3698	736	Nord-Ouest	Saint-Egrève		Place de Pompée / Rue de la Monta		VER	verre	CE	enterré	4	-					2014-03-03	Bon	-__4_E_k				2014-03-03	5.689906	45.237808	POINT (5.689905952306177 45.23780801834082)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3699	757	Nord-Ouest	Saint-Egrève		Route de Lyon / Rue de la Chartreuse		VER	verre	CA	aérien	4	Citec	Cyclea				2011-02-01	Bon	Citec_Cyclea_4_A_c				2011-02-01	5.669197	45.244458	POINT (5.669196756982209 45.244457823348746)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_369a	5215	Nord-Ouest	Saint-Egrève		Place de Pompée / Rue de la Monta	La Monta	CS	collecte sélective	CE	enterré	5	Citec						Bon						5.690027	45.237912	POINT (5.690026936413453 45.237912363010594)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_369b	5212	Nord-Ouest	Saint-Egrève		Place de Pompée / Rue de la Monta	La Monta	OMR	ordures ménagères résiduelles	CE	enterré	5	Citec			double tambour			Bon		2018-06	2014-09			5.68994	45.237833	POINT (5.689939918267825 45.23783269532925)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_369c	754	Nord-Ouest	Saint-Egrève		Rue du Lac / Rue des Iles / Restaurant du Petit Lac		VER	verre	CA	aérien	3	Citec	Cyclea	Citec Cycléa 3m3, préhension crochet				Bon	Citec_Cyclea_2.5_A_c				2017-08-29	5.664422	45.236457	POINT (5.664422322266855 45.236457028575764)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_369d	727	Nord-Ouest	Saint-Egrève		Rue des Bonnais / face à la gare (dans logette) / Local pétanque		VER	verre	CA	aérien	4	Citec	Cyclea	Citec 4m3 crochet				Bon	Alpes Composites_Inconnu_3_A_c				2018-01-24	5.671821	45.23558	POINT (5.671821130090168 45.235579696285896)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_369e	735	Nord-Ouest	Saint-Egrève		Rue des Brieux / Rue de Champy		VER	verre	CA	aérien	4	Citec	Cyclea					Bon	Citec_Cyclea_4_A_c					5.691619	45.239816	POINT (5.691619251541747 45.23981557975982)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_369f	733	Nord-Ouest	Saint-Egrève		Rue du Foyer (face au n°5) / Rue de l'Ancienne Ferme / Aumônerie		VER	verre	CA	aérien	3	Alpes Composites	Inconnu					Bon	Alpes Composites_Inconnu_3_A_c					5.68798	45.233613	POINT (5.687979678277836 45.23361257332769)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_36a0	739	Nord-Ouest	Saint-Egrève		34 Rue de l'Ancienne Brasserie		VER	verre	CA	aérien	3	Alpes Composites	Inconnu					Sale	Alpes Composites_Inconnu_3_A_c					5.681502	45.239481	POINT (5.681501945295754 45.23948100572174)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_36a1	748	Nord-Ouest	Saint-Egrève		Square Armand Nordon / Rue Prédieu / MJC 2		VER	verre	CA	aérien	3	Quadria	Linéance	Quadria 3m3 crochet V1785A				Bon	Alpes Composites_Inconnu_3_A_c				2018-01-24	5.687959	45.222936	POINT (5.687959380528784 45.22293595250408)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_36a2	1073	Nord-Ouest	Saint-Egrève		ZAC Vence Ecoparc / Rue des Platanes		VER	verre	CA	aérien	4	Citec	Cyclea	Citec 4m3 Crcochet				Bon	UTPM_Ecobox_4_A_c		2012 (juillet)		2018-01-30	5.669961	45.227443	POINT (5.669961087370359 45.22744272550709)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_36a4	747	Nord-Ouest	Saint-Egrève		Square Armand Nordon / Rue Prédieu / MJC 1		VER	verre	CA	aérien	3	Quadria	Linéance	Quadria 3m3 crochet V1771A				Bon	Alpes Composites_Inconnu_3_A_c				2018-01-24	5.687995	45.222986	POINT (5.687994959387921 45.22298601603092)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_36a5	751	Nord-Ouest	Saint-Egrève		Rue Gymnase / Rue Lieutenant Fiancey		VER	verre	CA	aérien	4	Citec	Cyclea				2011-02-01	Bon	Citec_Cyclea_4_A_c				2011-02-01	5.684283	45.222914	POINT (5.684283190118825 45.222914396469974)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3766	742	Nord-Ouest	Saint-Egrève		2 Rue Saint Robert / Avenue Général De Gaulle / Chateau Tourette		VER	verre	CE	enterré	4	Citec					2011-02-01	Bon	Citec__4_E_				2011-02-01	5.67811	45.233814	POINT (5.678109597981999 45.23381429740757)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_383d	5331	Nord-Ouest	Saint-Egrève		20-20bis Rue de la Chartreuse	Châtelard	OMR	ordures ménagères résiduelles	CE	enterré	5	Citec			double tambour			Bon			2015-02			5.666607	45.243923	POINT (5.666607317562283 45.24392259376325)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_383e	5333	Nord-Ouest	Saint-Egrève		20ter-22 Rue de la Chartreuse	Châtelard	OMR	ordures ménagères résiduelles	CE	enterré	5	Citec			double tambour			Bon			2015-02			5.666014	45.244592	POINT (5.6660135541352625 45.24459199534341)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3840	5335	Nord-Ouest	Saint-Egrève		22ter-24-26 Rue de la Chartreuse	Châtelard	OMR	ordures ménagères résiduelles	CE	enterré	5	Citec			double tambour			Bon			2015-02			5.667258	45.245135	POINT (5.6672579519123225 45.24513458152101)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3846	5338	Nord-Ouest	Saint-Egrève		22ter-24-26 Rue de la Chartreuse	Châtelard	CS	collecte sélective	CE	enterré	5	Citec						Bon			2015-02			5.667242	45.245078	POINT (5.667241624915802 45.24507811141161)
v_opendata_ctd_pav_tous.fid-26c1a268_16ee07256af_3847	5337	Nord-Ouest	Saint-Egrève		22ter-24-26 Rue de la Chartreuse	Châtelard	CS	collecte sélective	CE	enterré	5	Citec						Bon			2015-02			5.66729	45.245097	POINT (5.667290447274217 45.24509694182602)
