FID	id	secteur	commune	antenne_mairie	adresse	perimetre_pave	type_dechet_code	type_dechet	type_conteneur_code	type_conteneur	volume_m3	marque	modele	modele_info_sup	type_avaloir	type_collecteur	nom_collecteur	etat	etat_info_sup	date_info_etat	date_instal_conteneur_sup	type_installation	date_renouvellement_materiel	x_longitude	y_latitude	geom
v_opendata_ctd_pav_tous.fid-26c1a268_169f8be4829_3df0	5210	Nord-Ouest	Fontanil-Cornillon		2 rue Croix de la Rochette	Fontanil	OMR	ordures ménagères résiduelles	CE	enterré	5	Citec			double tambour			bon		2018-06	2013			5.658722	45.258327	POINT (5.658722151555344 45.25832664012619)
v_opendata_ctd_pav_tous.fid-26c1a268_169f8be4829_3df1	5211	Nord-Ouest	Fontanil-Cornillon		2 rue Croix de la Rochette	Fontanil	CS	collecte sélective	CE	enterré	5	Citec												5.658775	45.258355	POINT (5.65877524899871 45.25835471356051)
v_opendata_ctd_pav_tous.fid-26c1a268_169f8be4829_3e8e	5369	Nord-Ouest	Fontanil-Cornillon		1 bis Rue du Mas	Fontanil	OMR	ordures ménagères résiduelles	CE	enterré	5	Citec			double tambour			bon		2018-06	2017-07			5.661214	45.254789	POINT (5.661214244316525 45.254789334536994)
v_opendata_ctd_pav_tous.fid-26c1a268_169f8be4829_3e8f	5370	Nord-Ouest	Fontanil-Cornillon		1 bis Rue du Mas	Fontanil	CS	collecte sélective	CE	enterré	5	Citec												5.661242	45.254759	POINT (5.661241720160421 45.25475887206299)
v_opendata_ctd_pav_tous.fid-26c1a268_169f8be4829_3e9c	5383	Nord-Ouest	Fontanil-Cornillon		3a Impasse des Mûriers	Fontanil	OMR	ordures ménagères résiduelles	CE	enterré	5	Citec			double tambour			bon		2018-06	2017-10			5.661109	45.254163	POINT (5.661108665878772 45.25416299911115)
v_opendata_ctd_pav_tous.fid-26c1a268_169f8be4829_3e9d	5384	Nord-Ouest	Fontanil-Cornillon		3a Impasse des Mûriers	Fontanil	CS	collecte sélective	CE	enterré	5	Citec												5.661147	45.254179	POINT (5.661147207240089 45.254179369767826)
v_opendata_ctd_pav_tous.fid-26c1a268_169f8be4829_3ec0	5419	Nord-Ouest	Fontanil-Cornillon		25-27 rue de Palluel	Fontanil	OMR	ordures ménagères résiduelles	CE	enterré	5	Plastic Omnium	Minimax 4		double tambour						2018-12-28			0	0	POINT (5.662291892433804 45.25420316961129)
v_opendata_ctd_pav_tous.fid-26c1a268_169f8be4829_3ec1	5420	Nord-Ouest	Fontanil-Cornillon		25-27 rue de Palluel	Fontanil	OMR	ordures ménagères résiduelles	CE	enterré	5	Plastic Omnium	Minimax 4		double tambour						2018-12-28			0	0	POINT (5.662295059790051 45.25423403378418)
v_opendata_ctd_pav_tous.fid-26c1a268_169f8be4829_3ec2	5421	Nord-Ouest	Fontanil-Cornillon		25-27 rue de Palluel	Fontanil	OMR	ordures ménagères résiduelles	CE	enterré	5	Plastic Omnium	Minimax 4		double tambour						2018-12-28			0	0	POINT (5.662295956424324 45.25426576458684)
v_opendata_ctd_pav_tous.fid-26c1a268_169f8be4829_3ec3	5422	Nord-Ouest	Fontanil-Cornillon		25-27 rue de Palluel	Fontanil	CS	collecte sélective	CE	enterré	5	Plastic Omnium	Minimax 4								2018-12-28			0	0	POINT (5.6622968619729575 45.254297495182286)
v_opendata_ctd_pav_tous.fid-26c1a268_169f8be4829_3ec4	5423	Nord-Ouest	Fontanil-Cornillon		25-27 rue de Palluel	Fontanil	CS	collecte sélective	CE	enterré	5	Plastic Omnium	Minimax 4								2018-12-28			0	0	POINT (5.6622987760097185 45.254326353668425)
v_opendata_ctd_pav_tous.fid-26c1a268_169f8be4829_3ec5	5424	Nord-Ouest	Fontanil-Cornillon		1 rue du Lanfrey	Fontanil	OMR	ordures ménagères résiduelles	CE	enterré	5	Plastic Omnium	Minimax 4								2019-02-08			0	0	POINT (5.662363029361423 45.25319660520271)
v_opendata_ctd_pav_tous.fid-26c1a268_169f8be4829_3ec6	5425	Nord-Ouest	Fontanil-Cornillon		1 rue du Lanfrey	Fontanil	OMR	ordures ménagères résiduelles	CE	enterré	5	Plastic Omnium	Minimax 4								2019-02-08			0	0	POINT (5.662414751722516 45.253218201138736)
v_opendata_ctd_pav_tous.fid-26c1a268_169f8be4829_3ec7	5426	Nord-Ouest	Fontanil-Cornillon		1 rue du Lanfrey	Fontanil	OMR	ordures ménagères résiduelles	CE	enterré	5	Plastic Omnium	Minimax 4								2019-02-08			0	0	POINT (5.662471006489865 45.253238062192125)
v_opendata_ctd_pav_tous.fid-26c1a268_169f8be4829_3ec8	5427	Nord-Ouest	Fontanil-Cornillon		1 rue du Lanfrey	Fontanil	CS	collecte sélective	CE	enterré	5	Plastic Omnium	Minimax 4								2019-02-08			0	0	POINT (5.662522492987597 45.253254780076446)
v_opendata_ctd_pav_tous.fid-26c1a268_169f8be4829_3ec9	5428	Nord-Ouest	Fontanil-Cornillon		1 rue du Lanfrey	Fontanil	CS	collecte sélective	CE	enterré	5	Plastic Omnium	Minimax 4								2019-02-08			0	0	POINT (5.662569380049534 45.25327159932901)
